CO_ANO,CO_MES,KG_LIQUIDO,KG_LIQUIDO_pred_mm,KG_LIQUIDO_pred_s_mm,erro_mm,erro_s_mm,train_size_anos,ad,mm,date,CO_MES_1,CO_MES_2,CO_MES_3,CO_MES_4,CO_MES_5,CO_MES_6,CO_MES_7,CO_MES_8,CO_MES_9,CO_MES_10,CO_MES_11,CO_MES_12,md
,,4601855.0,22421996,20719673,17820141.0,16117818.0,0.4166666666666667,7,0.8,1.2649824e+18,False,True,False,False,False,False,False,False,False,False,False,False,2.0
,,4601855.0,21573440,26549346,16971585.0,21947491.0,0.4166666666666667,7,0.8,1.2649824e+18,False,True,False,False,False,False,False,False,False,False,False,False,3.0
,,4601855.0,23147516,21310428,18545661.0,16708573.0,0.4166666666666667,7,0.8,1.2649824e+18,False,True,False,False,False,False,False,False,False,False,False,False,5.0
,,4601855.0,20684997,20506694,16083142.0,15904839.0,0.4166666666666667,7,0.8,1.2649824e+18,False,True,False,False,False,False,False,False,False,False,False,False,8.0
,,4601855.0,22254842,20004244,17652987.0,15402389.0,0.4166666666666667,7,0.8,1.2649824e+18,False,True,False,False,False,False,False,False,False,False,False,False,13.0
,,16721103.0,11633500,12026434,5087603.0,4694669.0,0.4166666666666667,7,0.0,1.2674016e+18,False,False,True,False,False,False,False,False,False,False,False,False,1.0
,,16721103.0,12230908,11796045,4490195.0,4925058.0,0.4166666666666667,7,0.0,1.2674016e+18,False,False,True,False,False,False,False,False,False,False,False,False,2.0
,,16721103.0,8929770,11004670,7791333.0,5716433.0,0.4166666666666667,7,0.0,1.2674016e+18,False,False,True,False,False,False,False,False,False,False,False,False,3.0
,,16721103.0,10597644,9821635,6123459.0,6899468.0,0.4166666666666667,7,0.0,1.2674016e+18,False,False,True,False,False,False,False,False,False,False,False,False,5.0
,,16721103.0,12494731,9511149,4226372.0,7209954.0,0.4166666666666667,7,0.0,1.2674016e+18,False,False,True,False,False,False,False,False,False,False,False,False,8.0
,,16721103.0,12688254,10167176,4032849.0,6553927.0,0.4166666666666667,7,0.0,1.2674016e+18,False,False,True,False,False,False,False,False,False,False,False,False,13.0
,,27342669.0,14020578,13318516,13322091.0,14024153.0,0.4166666666666667,7,1.8,1.27008e+18,False,False,False,True,False,False,False,False,False,False,False,False,1.0
,,27342669.0,12311922,13529725,15030747.0,13812944.0,0.4166666666666667,7,1.8,1.27008e+18,False,False,False,True,False,False,False,False,False,False,False,False,2.0
,,27342669.0,12319910,14483389,15022759.0,12859280.0,0.4166666666666667,7,1.8,1.27008e+18,False,False,False,True,False,False,False,False,False,False,False,False,3.0
,,27342669.0,12917766,13613027,14424903.0,13729642.0,0.4166666666666667,7,1.8,1.27008e+18,False,False,False,True,False,False,False,False,False,False,False,False,5.0
,,27342669.0,12773552,13739831,14569117.0,13602838.0,0.4166666666666667,7,1.8,1.27008e+18,False,False,False,True,False,False,False,False,False,False,False,False,8.0
,,27342669.0,14494108,13418090,12848561.0,13924579.0,0.4166666666666667,7,1.8,1.27008e+18,False,False,False,True,False,False,False,False,False,False,False,False,13.0
,,29128730.0,16486599,18311163,12642131.0,10817567.0,0.4166666666666667,7,243.0,1.272672e+18,False,False,False,False,True,False,False,False,False,False,False,False,1.0
,,29128730.0,17771882,21092835,11356848.0,8035895.0,0.4166666666666667,7,243.0,1.272672e+18,False,False,False,False,True,False,False,False,False,False,False,False,2.0
,,29128730.0,18802116,19539389,10326614.0,9589341.0,0.4166666666666667,7,243.0,1.272672e+18,False,False,False,False,True,False,False,False,False,False,False,False,3.0
,,29128730.0,16920474,20814024,12208256.0,8314706.0,0.4166666666666667,7,243.0,1.272672e+18,False,False,False,False,True,False,False,False,False,False,False,False,5.0
,,29128730.0,17297996,18886039,11830734.0,10242691.0,0.4166666666666667,7,243.0,1.272672e+18,False,False,False,False,True,False,False,False,False,False,False,False,8.0
,,29128730.0,17901501,20360996,11227229.0,8767734.0,0.4166666666666667,7,243.0,1.272672e+18,False,False,False,False,True,False,False,False,False,False,False,False,13.0
,,59770614.0,24954534,24756080,34816080.0,35014534.0,0.4166666666666667,7,69.2,1.2753504e+18,False,False,False,False,False,True,False,False,False,False,False,False,1.0
,,59770614.0,25902940,25216024,33867674.0,34554590.0,0.4166666666666667,7,69.2,1.2753504e+18,False,False,False,False,False,True,False,False,False,False,False,False,2.0
,,59770614.0,24418041,25727693,35352573.0,34042921.0,0.4166666666666667,7,69.2,1.2753504e+18,False,False,False,False,False,True,False,False,False,False,False,False,3.0
,,59770614.0,25510248,26231408,34260366.0,33539206.0,0.4166666666666667,7,69.2,1.2753504e+18,False,False,False,False,False,True,False,False,False,False,False,False,5.0
,,59770614.0,26371167,26705787,33399447.0,33064827.0,0.4166666666666667,7,69.2,1.2753504e+18,False,False,False,False,False,True,False,False,False,False,False,False,8.0
,,59770614.0,24989194,25563645,34781420.0,34206969.0,0.4166666666666667,7,69.2,1.2753504e+18,False,False,False,False,False,True,False,False,False,False,False,False,13.0
,,62990795.0,38031172,34223096,24959623.0,28767699.0,0.4166666666666667,7,292.8,1.2779424e+18,False,False,False,False,False,False,True,False,False,False,False,False,1.0
,,62990795.0,37534083,37544544,25456712.0,25446251.0,0.4166666666666667,7,292.8,1.2779424e+18,False,False,False,False,False,False,True,False,False,False,False,False,2.0
,,62990795.0,38961546,38985199,24029249.0,24005596.0,0.4166666666666667,7,292.8,1.2779424e+18,False,False,False,False,False,False,True,False,False,False,False,False,3.0
,,62990795.0,42728703,36281729,20262092.0,26709066.0,0.4166666666666667,7,292.8,1.2779424e+18,False,False,False,False,False,False,True,False,False,False,False,False,5.0
,,62990795.0,36104181,37324089,26886614.0,25666706.0,0.4166666666666667,7,292.8,1.2779424e+18,False,False,False,False,False,False,True,False,False,False,False,False,8.0
,,62990795.0,38919085,39041530,24071710.0,23949265.0,0.4166666666666667,7,292.8,1.2779424e+18,False,False,False,False,False,False,True,False,False,False,False,False,13.0
,,38432485.0,44385270,48999305,5952785.0,10566820.0,0.4166666666666667,7,30.4,1.2806208e+18,False,False,False,False,False,False,False,True,False,False,False,False,1.0
,,38432485.0,45897068,50152340,7464583.0,11719855.0,0.4166666666666667,7,30.4,1.2806208e+18,False,False,False,False,False,False,False,True,False,False,False,False,2.0
,,38432485.0,45815557,49272545,7383072.0,10840060.0,0.4166666666666667,7,30.4,1.2806208e+18,False,False,False,False,False,False,False,True,False,False,False,False,3.0
,,38432485.0,45750710,48447735,7318225.0,10015250.0,0.4166666666666667,7,30.4,1.2806208e+18,False,False,False,False,False,False,False,True,False,False,False,False,5.0
,,38432485.0,44874120,51149856,6441635.0,12717371.0,0.4166666666666667,7,30.4,1.2806208e+18,False,False,False,False,False,False,False,True,False,False,False,False,8.0
,,38432485.0,42686521,51047206,4254036.0,12614721.0,0.4166666666666667,7,30.4,1.2806208e+18,False,False,False,False,False,False,False,True,False,False,False,False,13.0
,,39915084.0,45301216,44080644,5386132.0,4165560.0,0.4166666666666667,7,52.4,1.2832992e+18,False,False,False,False,False,False,False,False,True,False,False,False,1.0
,,39915084.0,45572197,45214761,5657113.0,5299677.0,0.4166666666666667,7,52.4,1.2832992e+18,False,False,False,False,False,False,False,False,True,False,False,False,2.0
,,39915084.0,43764894,44549348,3849810.0,4634264.0,0.4166666666666667,7,52.4,1.2832992e+18,False,False,False,False,False,False,False,False,True,False,False,False,3.0
,,39915084.0,47930383,45585477,8015299.0,5670393.0,0.4166666666666667,7,52.4,1.2832992e+18,False,False,False,False,False,False,False,False,True,False,False,False,5.0
,,39915084.0,44471800,44992125,4556716.0,5077041.0,0.4166666666666667,7,52.4,1.2832992e+18,False,False,False,False,False,False,False,False,True,False,False,False,8.0
,,39915084.0,44939228,46758517,5024144.0,6843433.0,0.4166666666666667,7,52.4,1.2832992e+18,False,False,False,False,False,False,False,False,True,False,False,False,13.0
,,68014933.0,43814180,42209700,24200753.0,25805233.0,0.4166666666666667,7,176.6,1.2858912e+18,False,False,False,False,False,False,False,False,False,True,False,False,1.0
,,68014933.0,45195535,44834083,22819398.0,23180850.0,0.4166666666666667,7,176.6,1.2858912e+18,False,False,False,False,False,False,False,False,False,True,False,False,2.0
,,68014933.0,42727504,42567813,25287429.0,25447120.0,0.4166666666666667,7,176.6,1.2858912e+18,False,False,False,False,False,False,False,False,False,True,False,False,3.0
,,68014933.0,43280192,44824070,24734741.0,23190863.0,0.4166666666666667,7,176.6,1.2858912e+18,False,False,False,False,False,False,False,False,False,True,False,False,5.0
,,68014933.0,44877398,41899344,23137535.0,26115589.0,0.4166666666666667,7,176.6,1.2858912e+18,False,False,False,False,False,False,False,False,False,True,False,False,8.0
,,68014933.0,44192058,42547887,23822875.0,25467046.0,0.4166666666666667,7,176.6,1.2858912e+18,False,False,False,False,False,False,False,False,False,True,False,False,13.0
,,87952816.0,55512607,53967144,32440209.0,33985672.0,0.4166666666666667,7,62.8,1.2885696e+18,False,False,False,False,False,False,False,False,False,False,True,False,1.0
,,87952816.0,56104488,55649406,31848328.0,32303410.0,0.4166666666666667,7,62.8,1.2885696e+18,False,False,False,False,False,False,False,False,False,False,True,False,2.0
,,87952816.0,55172826,56013551,32779990.0,31939265.0,0.4166666666666667,7,62.8,1.2885696e+18,False,False,False,False,False,False,False,False,False,False,True,False,3.0
,,87952816.0,54168543,56681795,33784273.0,31271021.0,0.4166666666666667,7,62.8,1.2885696e+18,False,False,False,False,False,False,False,False,False,False,True,False,5.0
,,87952816.0,57359431,57764086,30593385.0,30188730.0,0.4166666666666667,7,62.8,1.2885696e+18,False,False,False,False,False,False,False,False,False,False,True,False,8.0
,,87952816.0,56384694,55662805,31568122.0,32290011.0,0.4166666666666667,7,62.8,1.2885696e+18,False,False,False,False,False,False,False,False,False,False,True,False,13.0
,,15841457.0,58651595,68930717,42810138.0,53089260.0,0.4166666666666667,7,12.4,1.2911616e+18,False,False,False,False,False,False,False,False,False,False,False,True,1.0
,,15841457.0,59770828,66536948,43929371.0,50695491.0,0.4166666666666667,7,12.4,1.2911616e+18,False,False,False,False,False,False,False,False,False,False,False,True,2.0
,,15841457.0,61362058,67009356,45520601.0,51167899.0,0.4166666666666667,7,12.4,1.2911616e+18,False,False,False,False,False,False,False,False,False,False,False,True,3.0
,,15841457.0,57709356,67054696,41867899.0,51213239.0,0.4166666666666667,7,12.4,1.2911616e+18,False,False,False,False,False,False,False,False,False,False,False,True,5.0
,,15841457.0,55092416,66712667,39250959.0,50871210.0,0.4166666666666667,7,12.4,1.2911616e+18,False,False,False,False,False,False,False,False,False,False,False,True,8.0
,,15841457.0,55128680,70680197,39287223.0,54838740.0,0.4166666666666667,7,12.4,1.2911616e+18,False,False,False,False,False,False,False,False,False,False,False,True,13.0
,,42540226.0,42552227,46737203,12001.0,4196977.0,0.4166666666666667,7,0.0,1.29384e+18,True,False,False,False,False,False,False,False,False,False,False,False,1.0
,,42540226.0,34736164,37816710,7804062.0,4723516.0,0.4166666666666667,7,0.0,1.29384e+18,True,False,False,False,False,False,False,False,False,False,False,False,2.0
,,42540226.0,36986716,44416010,5553510.0,1875784.0,0.4166666666666667,7,0.0,1.29384e+18,True,False,False,False,False,False,False,False,False,False,False,False,3.0
,,42540226.0,37793665,43072423,4746561.0,532197.0,0.4166666666666667,7,0.0,1.29384e+18,True,False,False,False,False,False,False,False,False,False,False,False,5.0
,,42540226.0,32581535,47640936,9958691.0,5100710.0,0.4166666666666667,7,0.0,1.29384e+18,True,False,False,False,False,False,False,False,False,False,False,False,8.0
,,42540226.0,40861577,41741468,1678649.0,798758.0,0.4166666666666667,7,0.0,1.29384e+18,True,False,False,False,False,False,False,False,False,False,False,False,13.0
,,5957710.0,38205859,42429326,32248149.0,36471616.0,0.4166666666666667,7,0.0,1.2965184e+18,False,True,False,False,False,False,False,False,False,False,False,False,1.0
,,5957710.0,39823073,40154525,33865363.0,34196815.0,0.4166666666666667,7,0.0,1.2965184e+18,False,True,False,False,False,False,False,False,False,False,False,False,2.0
,,5957710.0,44291160,41903447,38333450.0,35945737.0,0.4166666666666667,7,0.0,1.2965184e+18,False,True,False,False,False,False,False,False,False,False,False,False,3.0
,,5957710.0,37589519,43825469,31631809.0,37867759.0,0.4166666666666667,7,0.0,1.2965184e+18,False,True,False,False,False,False,False,False,False,False,False,False,5.0
,,5957710.0,39164098,41763909,33206388.0,35806199.0,0.4166666666666667,7,0.0,1.2965184e+18,False,True,False,False,False,False,False,False,False,False,False,False,8.0
,,5957710.0,39456242,44988375,33498532.0,39030665.0,0.4166666666666667,7,0.0,1.2965184e+18,False,True,False,False,False,False,False,False,False,False,False,False,13.0
,,47162642.0,25709851,27392155,21452791.0,19770487.0,0.4166666666666667,7,0.6,1.2989376e+18,False,False,True,False,False,False,False,False,False,False,False,False,1.0
,,47162642.0,28520547,27170867,18642095.0,19991775.0,0.4166666666666667,7,0.6,1.2989376e+18,False,False,True,False,False,False,False,False,False,False,False,False,2.0
,,47162642.0,23362554,22179394,23800088.0,24983248.0,0.4166666666666667,7,0.6,1.2989376e+18,False,False,True,False,False,False,False,False,False,False,False,False,3.0
,,47162642.0,26992643,24088711,20169999.0,23073931.0,0.4166666666666667,7,0.6,1.2989376e+18,False,False,True,False,False,False,False,False,False,False,False,False,5.0
,,47162642.0,19874538,21765397,27288104.0,25397245.0,0.4166666666666667,7,0.6,1.2989376e+18,False,False,True,False,False,False,False,False,False,False,False,False,8.0
,,47162642.0,28141315,25741874,19021327.0,21420768.0,0.4166666666666667,7,0.6,1.2989376e+18,False,False,True,False,False,False,False,False,False,False,False,False,13.0
,,59783946.0,32933951,33588081,26849995.0,26195865.0,0.4166666666666667,7,0.6,1.301616e+18,False,False,False,True,False,False,False,False,False,False,False,False,1.0
,,59783946.0,35849484,31720750,23934462.0,28063196.0,0.4166666666666667,7,0.6,1.301616e+18,False,False,False,True,False,False,False,False,False,False,False,False,2.0
,,59783946.0,33248599,34781056,26535347.0,25002890.0,0.4166666666666667,7,0.6,1.301616e+18,False,False,False,True,False,False,False,False,False,False,False,False,3.0
,,59783946.0,33490233,34602549,26293713.0,25181397.0,0.4166666666666667,7,0.6,1.301616e+18,False,False,False,True,False,False,False,False,False,False,False,False,5.0
,,59783946.0,35325389,33524397,24458557.0,26259549.0,0.4166666666666667,7,0.6,1.301616e+18,False,False,False,True,False,False,False,False,False,False,False,False,8.0
,,59783946.0,33948327,37156936,25835619.0,22627010.0,0.4166666666666667,7,0.6,1.301616e+18,False,False,False,True,False,False,False,False,False,False,False,False,13.0
,,81024466.0,42307611,44167678,38716855.0,36856788.0,0.4166666666666667,7,137.6,1.304208e+18,False,False,False,False,True,False,False,False,False,False,False,False,1.0
,,81024466.0,42306098,45592345,38718368.0,35432121.0,0.4166666666666667,7,137.6,1.304208e+18,False,False,False,False,True,False,False,False,False,False,False,False,2.0
,,81024466.0,41941898,41104219,39082568.0,39920247.0,0.4166666666666667,7,137.6,1.304208e+18,False,False,False,False,True,False,False,False,False,False,False,False,3.0
,,81024466.0,43634171,45067900,37390295.0,35956566.0,0.4166666666666667,7,137.6,1.304208e+18,False,False,False,False,True,False,False,False,False,False,False,False,5.0
,,81024466.0,39517574,45358413,41506892.0,35666053.0,0.4166666666666667,7,137.6,1.304208e+18,False,False,False,False,True,False,False,False,False,False,False,False,8.0
,,81024466.0,39820476,48152484,41203990.0,32871982.0,0.4166666666666667,7,137.6,1.304208e+18,False,False,False,False,True,False,False,False,False,False,False,False,13.0
,,75443665.0,59049216,56866913,16394449.0,18576752.0,0.4166666666666667,7,214.8,1.3068864e+18,False,False,False,False,False,True,False,False,False,False,False,False,1.0
,,75443665.0,65565564,61338920,9878101.0,14104745.0,0.4166666666666667,7,214.8,1.3068864e+18,False,False,False,False,False,True,False,False,False,False,False,False,2.0
,,75443665.0,62435857,61670764,13007808.0,13772901.0,0.4166666666666667,7,214.8,1.3068864e+18,False,False,False,False,False,True,False,False,False,False,False,False,3.0
,,75443665.0,64999467,62124694,10444198.0,13318971.0,0.4166666666666667,7,214.8,1.3068864e+18,False,False,False,False,False,True,False,False,False,False,False,False,5.0
,,75443665.0,64176645,60311895,11267020.0,15131770.0,0.4166666666666667,7,214.8,1.3068864e+18,False,False,False,False,False,True,False,False,False,False,False,False,8.0
,,75443665.0,63916082,62252539,11527583.0,13191126.0,0.4166666666666667,7,214.8,1.3068864e+18,False,False,False,False,False,True,False,False,False,False,False,False,13.0
,,125210844.0,69664068,67985268,55546776.0,57225576.0,0.4166666666666667,7,223.2,1.3094784e+18,False,False,False,False,False,False,True,False,False,False,False,False,1.0
,,125210844.0,70405425,69546429,54805419.0,55664415.0,0.4166666666666667,7,223.2,1.3094784e+18,False,False,False,False,False,False,True,False,False,False,False,False,2.0
,,125210844.0,72615055,67593436,52595789.0,57617408.0,0.4166666666666667,7,223.2,1.3094784e+18,False,False,False,False,False,False,True,False,False,False,False,False,3.0
,,125210844.0,71450590,67853652,53760254.0,57357192.0,0.4166666666666667,7,223.2,1.3094784e+18,False,False,False,False,False,False,True,False,False,False,False,False,5.0
,,125210844.0,70939847,68895127,54270997.0,56315717.0,0.4166666666666667,7,223.2,1.3094784e+18,False,False,False,False,False,False,True,False,False,False,False,False,8.0
,,125210844.0,73337273,71710072,51873571.0,53500772.0,0.4166666666666667,7,223.2,1.3094784e+18,False,False,False,False,False,False,True,False,False,False,False,False,13.0
,,97224479.0,94805433,93379320,2419046.0,3845159.0,0.4166666666666667,7,225.0,1.3121568e+18,False,False,False,False,False,False,False,True,False,False,False,False,1.0
,,97224479.0,97787374,89553308,562895.0,7671171.0,0.4166666666666667,7,225.0,1.3121568e+18,False,False,False,False,False,False,False,True,False,False,False,False,2.0
,,97224479.0,94102235,87674808,3122244.0,9549671.0,0.4166666666666667,7,225.0,1.3121568e+18,False,False,False,False,False,False,False,True,False,False,False,False,3.0
,,97224479.0,96653630,91048208,570849.0,6176271.0,0.4166666666666667,7,225.0,1.3121568e+18,False,False,False,False,False,False,False,True,False,False,False,False,5.0
,,97224479.0,98201452,90807923,976973.0,6416556.0,0.4166666666666667,7,225.0,1.3121568e+18,False,False,False,False,False,False,False,True,False,False,False,False,8.0
,,97224479.0,94835232,89980003,2389247.0,7244476.0,0.4166666666666667,7,225.0,1.3121568e+18,False,False,False,False,False,False,False,True,False,False,False,False,13.0
,,105813184.0,90069441,91781317,15743743.0,14031867.0,0.4166666666666667,7,126.6,1.3148352e+18,False,False,False,False,False,False,False,False,True,False,False,False,1.0
,,105813184.0,86480875,96560458,19332309.0,9252726.0,0.4166666666666667,7,126.6,1.3148352e+18,False,False,False,False,False,False,False,False,True,False,False,False,2.0
,,105813184.0,89660803,96011420,16152381.0,9801764.0,0.4166666666666667,7,126.6,1.3148352e+18,False,False,False,False,False,False,False,False,True,False,False,False,3.0
,,105813184.0,87790870,95545804,18022314.0,10267380.0,0.4166666666666667,7,126.6,1.3148352e+18,False,False,False,False,False,False,False,False,True,False,False,False,5.0
,,105813184.0,88014129,96942615,17799055.0,8870569.0,0.4166666666666667,7,126.6,1.3148352e+18,False,False,False,False,False,False,False,False,True,False,False,False,8.0
,,105813184.0,90318834,94701655,15494350.0,11111529.0,0.4166666666666667,7,126.6,1.3148352e+18,False,False,False,False,False,False,False,False,True,False,False,False,13.0
,,79550875.0,98136945,99423093,18586070.0,19872218.0,0.4166666666666667,7,122.2,1.3174272e+18,False,False,False,False,False,False,False,False,False,True,False,False,1.0
,,79550875.0,96682544,100309460,17131669.0,20758585.0,0.4166666666666667,7,122.2,1.3174272e+18,False,False,False,False,False,False,False,False,False,True,False,False,2.0
,,79550875.0,100481161,100132189,20930286.0,20581314.0,0.4166666666666667,7,122.2,1.3174272e+18,False,False,False,False,False,False,False,False,False,True,False,False,3.0
,,79550875.0,99615841,102434650,20064966.0,22883775.0,0.4166666666666667,7,122.2,1.3174272e+18,False,False,False,False,False,False,False,False,False,True,False,False,5.0
,,79550875.0,101037899,102731090,21487024.0,23180215.0,0.4166666666666667,7,122.2,1.3174272e+18,False,False,False,False,False,False,False,False,False,True,False,False,8.0
,,79550875.0,97945407,98868049,18394532.0,19317174.0,0.4166666666666667,7,122.2,1.3174272e+18,False,False,False,False,False,False,False,False,False,True,False,False,13.0
,,16829473.0,90999148,91464079,74169675.0,74634606.0,0.4166666666666667,7,1.9,1.3226976e+18,False,False,False,False,False,False,False,False,False,False,False,True,1.0
,,16829473.0,88475072,91044053,71645599.0,74214580.0,0.4166666666666667,7,1.9,1.3226976e+18,False,False,False,False,False,False,False,False,False,False,False,True,2.0
,,16829473.0,87396804,88587922,70567331.0,71758449.0,0.4166666666666667,7,1.9,1.3226976e+18,False,False,False,False,False,False,False,False,False,False,False,True,3.0
,,16829473.0,89970734,90609926,73141261.0,73780453.0,0.4166666666666667,7,1.9,1.3226976e+18,False,False,False,False,False,False,False,False,False,False,False,True,5.0
,,16829473.0,88228909,88710728,71399436.0,71881255.0,0.4166666666666667,7,1.9,1.3226976e+18,False,False,False,False,False,False,False,False,False,False,False,True,8.0
,,16829473.0,88954723,91516859,72125250.0,74687386.0,0.4166666666666667,7,1.9,1.3226976e+18,False,False,False,False,False,False,False,False,False,False,False,True,13.0
,,1644000.0,60238926,71775300,58594926.0,70131300.0,0.4166666666666667,7,0.0,1.325376e+18,True,False,False,False,False,False,False,False,False,False,False,False,1.0
,,1644000.0,57823251,52925624,56179251.0,51281624.0,0.4166666666666667,7,0.0,1.325376e+18,True,False,False,False,False,False,False,False,False,False,False,False,2.0
,,1644000.0,53267326,69207306,51623326.0,67563306.0,0.4166666666666667,7,0.0,1.325376e+18,True,False,False,False,False,False,False,False,False,False,False,False,3.0
,,1644000.0,57997871,66256750,56353871.0,64612750.0,0.4166666666666667,7,0.0,1.325376e+18,True,False,False,False,False,False,False,False,False,False,False,False,5.0
,,1644000.0,58868148,70057959,57224148.0,68413959.0,0.4166666666666667,7,0.0,1.325376e+18,True,False,False,False,False,False,False,False,False,False,False,False,8.0
,,1644000.0,54451646,69314214,52807646.0,67670214.0,0.4166666666666667,7,0.0,1.325376e+18,True,False,False,False,False,False,False,False,False,False,False,False,13.0
,,8694785.0,27679958,35501657,18985173.0,26806872.0,0.4166666666666667,7,0.0,1.3280544e+18,False,True,False,False,False,False,False,False,False,False,False,False,1.0
,,8694785.0,28164499,31912950,19469714.0,23218165.0,0.4166666666666667,7,0.0,1.3280544e+18,False,True,False,False,False,False,False,False,False,False,False,False,2.0
,,8694785.0,31645365,34112064,22950580.0,25417279.0,0.4166666666666667,7,0.0,1.3280544e+18,False,True,False,False,False,False,False,False,False,False,False,False,3.0
,,8694785.0,29815679,37173490,21120894.0,28478705.0,0.4166666666666667,7,0.0,1.3280544e+18,False,True,False,False,False,False,False,False,False,False,False,False,5.0
,,8694785.0,22191680,32733105,13496895.0,24038320.0,0.4166666666666667,7,0.0,1.3280544e+18,False,True,False,False,False,False,False,False,False,False,False,False,8.0
,,8694785.0,29065330,32413190,20370545.0,23718405.0,0.4166666666666667,7,0.0,1.3280544e+18,False,True,False,False,False,False,False,False,False,False,False,False,13.0
,,1927520.0,13717370,15566976,11789850.0,13639456.0,0.4166666666666667,7,0.0,1.33056e+18,False,False,True,False,False,False,False,False,False,False,False,False,1.0
,,1927520.0,10066038,14878616,8138518.0,12951096.0,0.4166666666666667,7,0.0,1.33056e+18,False,False,True,False,False,False,False,False,False,False,False,False,2.0
,,1927520.0,17992911,16636671,16065391.0,14709151.0,0.4166666666666667,7,0.0,1.33056e+18,False,False,True,False,False,False,False,False,False,False,False,False,3.0
,,1927520.0,16797095,16643202,14869575.0,14715682.0,0.4166666666666667,7,0.0,1.33056e+18,False,False,True,False,False,False,False,False,False,False,False,False,5.0
,,1927520.0,12812661,22248769,10885141.0,20321249.0,0.4166666666666667,7,0.0,1.33056e+18,False,False,True,False,False,False,False,False,False,False,False,False,8.0
,,1927520.0,13788493,16111269,11860973.0,14183749.0,0.4166666666666667,7,0.0,1.33056e+18,False,False,True,False,False,False,False,False,False,False,False,False,13.0
,,54233490.0,7801405,6887994,46432085.0,47345496.0,0.4166666666666667,7,0.0,1.3332384e+18,False,False,False,True,False,False,False,False,False,False,False,False,1.0
,,54233490.0,4395695,6096516,49837795.0,48136974.0,0.4166666666666667,7,0.0,1.3332384e+18,False,False,False,True,False,False,False,False,False,False,False,False,2.0
,,54233490.0,6659526,7574354,47573964.0,46659136.0,0.4166666666666667,7,0.0,1.3332384e+18,False,False,False,True,False,False,False,False,False,False,False,False,3.0
,,54233490.0,5819872,5150182,48413618.0,49083308.0,0.4166666666666667,7,0.0,1.3332384e+18,False,False,False,True,False,False,False,False,False,False,False,False,5.0
,,54233490.0,4011522,5942226,50221968.0,48291264.0,0.4166666666666667,7,0.0,1.3332384e+18,False,False,False,True,False,False,False,False,False,False,False,False,8.0
,,54233490.0,4415224,6046451,49818266.0,48187039.0,0.4166666666666667,7,0.0,1.3332384e+18,False,False,False,True,False,False,False,False,False,False,False,False,13.0
,,58341872.0,23707340,25484401,34634532.0,32857471.0,0.4166666666666667,7,153.89999999999998,1.3358304e+18,False,False,False,False,True,False,False,False,False,False,False,False,1.0
,,58341872.0,19009706,23082644,39332166.0,35259228.0,0.4166666666666667,7,153.89999999999998,1.3358304e+18,False,False,False,False,True,False,False,False,False,False,False,False,2.0
,,58341872.0,23450969,21662056,34890903.0,36679816.0,0.4166666666666667,7,153.89999999999998,1.3358304e+18,False,False,False,False,True,False,False,False,False,False,False,False,3.0
,,58341872.0,20003556,23261419,38338316.0,35080453.0,0.4166666666666667,7,153.89999999999998,1.3358304e+18,False,False,False,False,True,False,False,False,False,False,False,False,5.0
,,58341872.0,23036280,18139350,35305592.0,40202522.0,0.4166666666666667,7,153.89999999999998,1.3358304e+18,False,False,False,False,True,False,False,False,False,False,False,False,8.0
,,58341872.0,21453929,20974323,36887943.0,37367549.0,0.4166666666666667,7,153.89999999999998,1.3358304e+18,False,False,False,False,True,False,False,False,False,False,False,False,13.0
,,153196544.0,46492712,36564657,106703832.0,116631887.0,0.4166666666666667,7,221.2,1.3385088e+18,False,False,False,False,False,True,False,False,False,False,False,False,1.0
,,153196544.0,42843727,36922078,110352817.0,116274466.0,0.4166666666666667,7,221.2,1.3385088e+18,False,False,False,False,False,True,False,False,False,False,False,False,2.0
,,153196544.0,43881810,39771305,109314734.0,113425239.0,0.4166666666666667,7,221.2,1.3385088e+18,False,False,False,False,False,True,False,False,False,False,False,False,3.0
,,153196544.0,41041123,38464507,112155421.0,114732037.0,0.4166666666666667,7,221.2,1.3385088e+18,False,False,False,False,False,True,False,False,False,False,False,False,5.0
,,153196544.0,43918172,41149684,109278372.0,112046860.0,0.4166666666666667,7,221.2,1.3385088e+18,False,False,False,False,False,True,False,False,False,False,False,False,8.0
,,153196544.0,39601619,41203057,113594925.0,111993487.0,0.4166666666666667,7,221.2,1.3385088e+18,False,False,False,False,False,True,False,False,False,False,False,False,13.0
,,74042157.0,83925312,78091027,9883155.0,4048870.0,0.4166666666666667,7,260.0,1.3411008e+18,False,False,False,False,False,False,True,False,False,False,False,False,1.0
,,74042157.0,103039013,86386416,28996856.0,12344259.0,0.4166666666666667,7,260.0,1.3411008e+18,False,False,False,False,False,False,True,False,False,False,False,False,2.0
,,74042157.0,96164448,86002013,22122291.0,11959856.0,0.4166666666666667,7,260.0,1.3411008e+18,False,False,False,False,False,False,True,False,False,False,False,False,3.0
,,74042157.0,88806416,78109003,14764259.0,4066846.0,0.4166666666666667,7,260.0,1.3411008e+18,False,False,False,False,False,False,True,False,False,False,False,False,5.0
,,74042157.0,92896632,82979034,18854475.0,8936877.0,0.4166666666666667,7,260.0,1.3411008e+18,False,False,False,False,False,False,True,False,False,False,False,False,8.0
